Time Elapsed/s,Agent Population,Predator Population,Food Population,Prey Births,Predator Births,Prey Deaths,Predator Deaths
11030,49,13,90,667,155,658,182
11031,49,13,91,667,155,658,182
11032,49,13,91,667,155,658,182
11033,49,13,91,667,155,658,182
11034,49,13,91,667,155,658,182
11035,48,13,91,667,155,659,182
11036,48,13,91,667,155,659,182
11037,48,13,91,667,155,659,182
11038,48,13,90,667,155,659,182
11039,48,13,90,667,155,659,182
11040,48,13,90,667,155,659,182
11041,48,13,91,667,155,659,182
11042,48,13,89,667,155,659,182
11043,48,13,89,667,155,659,182
11044,48,13,89,667,155,659,182
11045,48,13,89,667,155,659,182
11046,47,13,90,667,155,660,182
11047,48,13,89,668,155,660,182
11048,48,13,89,668,155,660,182
11049,48,13,89,668,155,660,182
11050,48,13,89,668,155,660,182
11051,48,13,90,668,155,660,182
11052,48,13,88,669,155,661,182
11053,47,13,88,669,155,662,182
11054,47,13,88,669,155,662,182
11055,47,13,88,669,155,662,182
11056,47,13,89,669,155,662,182
11057,47,13,89,669,155,662,182
11058,47,13,88,669,155,662,182
11059,48,13,87,670,155,662,182
11060,48,13,86,670,155,662,182
11061,48,13,87,670,155,662,182
11062,48,13,87,670,155,662,182
11063,48,13,87,670,155,662,182
11064,49,13,85,671,155,662,182
11065,49,13,83,671,155,662,182
11066,49,13,84,671,155,662,182
11067,49,13,84,671,155,662,182
11068,49,13,83,671,155,662,182
11069,50,13,82,672,155,662,182
11070,50,13,82,672,155,662,182
11071,50,13,83,672,155,662,182
11072,50,12,83,672,155,662,183
11073,49,12,83,672,155,663,183
11074,49,12,82,672,155,663,183
11075,48,12,82,672,155,664,183
11076,48,12,83,672,155,664,183
11077,48,12,83,672,155,664,183
11078,49,12,82,673,155,664,183
11079,49,12,82,673,155,664,183
11080,49,12,81,673,155,664,183
11081,49,12,82,673,155,664,183
11082,49,12,81,673,155,664,183
11083,49,12,81,673,155,664,183
11084,50,12,79,674,155,664,183
11085,51,12,78,675,155,664,183
11086,51,12,79,675,155,664,183
11087,50,12,78,675,155,665,183
11088,51,12,77,676,155,665,183
11089,51,12,77,676,155,665,183
11090,51,12,76,676,155,665,183
11091,51,12,77,676,155,665,183
11092,51,12,77,676,155,665,183
11093,51,12,77,676,155,665,183
11094,51,12,77,676,155,665,183
11095,51,12,77,676,155,665,183
11096,51,12,78,676,155,665,183
11097,51,12,78,676,155,665,183
11098,52,12,77,677,155,665,183
11099,52,12,77,677,155,665,183
11100,52,12,76,677,155,665,183
11101,51,13,77,677,156,666,183
11102,51,13,76,677,156,666,183
11103,51,13,76,677,156,666,183
11104,51,13,76,677,156,666,183
11105,51,13,76,677,156,666,183
11106,49,14,77,677,157,668,183
11107,49,14,77,677,157,668,183
11108,49,14,76,677,157,668,183
11109,50,14,75,678,157,668,183
11110,50,14,75,678,157,668,183
11111,50,14,76,678,157,668,183
11112,51,14,75,679,157,668,183
11113,51,14,75,679,157,668,183
11114,51,14,75,679,157,668,183
11115,51,14,74,679,157,668,183
11116,51,14,75,679,157,668,183
11117,51,14,75,679,157,668,183
11118,51,14,75,679,157,668,183
11119,51,14,75,679,157,668,183
11120,51,14,73,679,157,668,183
11121,50,14,74,679,157,669,183
11122,50,14,74,679,157,669,183
11123,50,14,73,679,157,669,183
11124,50,14,72,679,157,669,183
11125,50,14,72,679,157,669,183
11126,49,14,72,679,157,670,183
11127,49,14,72,679,157,670,183
11128,49,14,72,679,157,670,183
11129,49,14,72,679,157,670,183
11130,49,14,72,679,157,670,183
11131,49,14,73,679,157,670,183
11132,49,14,73,679,157,670,183
11133,49,14,73,679,157,670,183
11134,49,14,73,679,157,670,183
11135,49,14,73,679,157,670,183
11136,49,14,73,679,157,670,183
11137,50,14,72,680,157,670,183
11138,50,14,72,680,157,670,183
11139,49,14,71,680,157,671,183
11140,50,14,70,681,157,671,183
11141,50,14,71,681,157,671,183
11142,50,14,71,681,157,671,183
11143,50,14,71,681,157,671,183
11144,50,14,71,681,157,671,183
11145,50,14,71,681,157,671,183
11146,51,14,71,682,157,671,183
11147,51,14,70,682,157,671,183
11148,51,14,69,682,157,671,183
11149,51,13,69,682,157,671,184
11150,51,13,69,682,157,671,184
11151,51,13,69,682,157,671,184
11152,51,13,69,682,157,671,184
11153,52,13,68,683,157,671,184
11154,53,13,67,684,157,671,184
11155,53,13,67,684,157,671,184
11156,53,13,68,684,157,671,184
11157,53,13,68,684,157,671,184
11158,53,13,68,684,157,671,184
11159,53,13,68,684,157,671,184
11160,52,13,67,684,157,672,184
11161,52,13,68,684,157,672,184
11162,52,13,68,684,157,672,184
11163,53,13,67,685,157,672,184
11164,53,13,67,685,157,672,184
11165,53,13,66,685,157,672,184
11166,53,13,67,685,157,672,184
11167,53,13,67,685,157,672,184
11168,53,13,67,685,157,672,184
11169,53,13,67,685,157,672,184
11170,53,13,67,685,157,672,184
11171,53,13,68,685,157,672,184
11172,52,14,68,685,158,673,184
11173,52,14,68,685,158,673,184
11174,52,14,67,685,158,673,184
11175,52,14,66,685,158,673,184
11176,52,14,67,685,158,673,184
11177,52,14,67,685,158,673,184
11178,53,14,66,686,158,673,184
11179,53,14,66,686,158,673,184
11180,53,14,66,686,158,673,184
11181,53,14,67,686,158,673,184
11182,53,14,67,686,158,673,184
11183,53,14,67,686,158,673,184
11184,53,14,67,686,158,673,184
11185,53,14,66,686,158,673,184
11186,53,14,67,686,158,673,184
11187,53,14,67,686,158,673,184
11188,53,14,67,686,158,673,184
11189,53,14,66,686,158,673,184
11190,53,14,66,686,158,673,184
11191,53,14,67,686,158,673,184
11192,54,14,66,687,158,673,184
11193,54,14,66,687,158,673,184
11194,53,14,66,687,158,674,184
11195,53,14,66,687,158,674,184
11196,53,14,67,687,158,674,184
11197,53,14,67,687,158,674,184
11198,53,14,67,687,158,674,184
11199,53,14,66,687,158,674,184
11200,53,14,65,687,158,674,184
11201,53,14,66,687,158,674,184
11202,53,14,66,687,158,674,184
11203,52,14,66,687,158,675,184
11204,52,14,66,687,158,675,184
11205,52,14,66,687,158,675,184
11206,52,14,66,687,158,675,184
11207,52,14,66,687,158,675,184
11208,52,14,66,687,158,675,184
11209,52,14,65,687,158,675,184
11210,52,14,65,687,158,675,184
11211,53,14,64,688,158,675,184
11212,53,14,64,688,158,675,184
11213,53,14,64,688,158,675,184
11214,53,14,64,688,158,675,184
11215,53,14,64,688,158,675,184
11216,52,14,65,688,158,676,184
11217,52,14,65,688,158,676,184
11218,52,14,65,688,158,676,184
11219,51,14,65,688,158,677,184
11220,51,14,65,688,158,677,184
11221,51,14,65,688,158,677,184
11222,51,14,65,688,158,677,184
11223,51,14,65,688,158,677,184
11224,51,14,65,688,158,677,184
11225,51,14,65,688,158,677,184
11226,51,14,66,688,158,677,184
11227,51,14,66,688,158,677,184
11228,51,14,66,688,158,677,184
11229,51,14,66,688,158,677,184
11230,51,14,66,688,158,677,184
11231,51,14,67,688,158,677,184
11232,51,14,66,688,158,677,184
11233,51,14,66,688,158,677,184
11234,51,14,65,688,158,677,184
11235,51,14,65,688,158,677,184
11236,51,14,66,688,158,677,184
11237,51,14,66,688,158,677,184
11238,51,14,66,688,158,677,184
11239,51,14,66,688,158,677,184
11240,52,14,65,689,158,677,184
11241,52,14,64,689,158,677,184
11242,52,14,64,689,158,677,184
11243,52,14,63,689,158,677,184
11244,52,14,63,689,158,677,184
11245,52,14,63,689,158,677,184
11246,52,14,64,689,158,677,184
11247,52,14,63,689,158,677,184
11248,52,14,63,689,158,677,184
11249,52,14,63,689,158,677,184
11250,53,14,62,690,158,677,184
11251,54,14,61,691,158,677,184
11252,54,14,61,691,158,677,184
11253,54,14,61,691,158,677,184
11254,53,15,61,691,159,678,184
11255,53,15,60,691,159,678,184
11256,53,15,61,691,159,678,184
11257,54,15,60,692,159,678,184
11258,54,15,60,692,159,678,184
11259,54,15,60,692,159,678,184
11260,54,15,59,693,159,679,184
11261,54,15,60,693,159,679,184
11262,54,15,60,693,159,679,184
11263,53,15,60,693,159,680,184
11264,53,15,60,693,159,680,184
11265,53,15,59,693,159,680,184
11266,53,15,60,693,159,680,184
11267,53,15,59,693,159,680,184
11268,53,15,59,693,159,680,184
11269,53,15,59,693,159,680,184
11270,53,15,59,693,159,680,184
11271,53,15,60,693,159,680,184
11272,53,15,60,693,159,680,184
11273,54,14,59,694,159,680,185
11274,54,14,59,694,159,680,185
11275,54,14,59,694,159,680,185
11276,54,14,60,694,159,680,185
11277,54,14,60,694,159,680,185
11278,54,14,60,694,159,680,185
11279,54,14,60,694,159,680,185
11280,54,14,60,694,159,680,185
11281,54,14,60,694,159,680,185
11282,54,14,60,694,159,680,185
11283,54,14,60,694,159,680,185
11284,54,14,60,694,159,680,185
11285,54,14,60,694,159,680,185
11286,54,14,61,694,159,680,185
11287,54,14,61,694,159,680,185
11288,54,14,61,694,159,680,185
11289,54,14,61,694,159,680,185
11290,54,14,61,694,159,680,185
11291,54,14,62,694,159,680,185
11292,54,14,60,694,159,680,185
11293,54,14,60,694,159,680,185
11294,55,14,57,695,159,680,185
11295,55,14,57,695,159,680,185
11296,55,14,58,695,159,680,185
11297,55,14,58,695,159,680,185
11298,55,14,58,695,159,680,185
11299,55,14,57,695,159,680,185
11300,55,14,57,695,159,680,185
11301,54,15,58,695,160,681,185
11302,54,15,58,695,160,681,185
11303,54,15,58,695,160,681,185
11304,55,15,57,696,160,681,185
11305,55,15,57,696,160,681,185
11306,55,15,57,696,160,681,185
11307,55,15,57,696,160,681,185
11308,55,15,57,696,160,681,185
11309,55,15,55,696,160,681,185
11310,55,15,55,696,160,681,185
11311,55,15,56,696,160,681,185
11312,55,15,56,696,160,681,185
11313,55,15,56,696,160,681,185
11314,55,15,56,696,160,681,185
11315,55,15,55,696,160,681,185
11316,54,15,56,696,160,682,185
11317,54,15,56,696,160,682,185
11318,53,15,56,696,160,683,185
11319,53,15,56,696,160,683,185
11320,53,15,56,696,160,683,185
11321,55,15,55,698,160,683,185
11322,55,15,55,698,160,683,185
11323,55,15,55,698,160,683,185
11324,55,15,55,698,160,683,185
11325,55,15,55,698,160,683,185
11326,55,15,56,698,160,683,185
11327,55,15,56,698,160,683,185
11328,55,15,56,698,160,683,185
11329,55,15,55,698,160,683,185
11330,54,16,55,698,161,684,185
11331,54,16,56,698,161,684,185
11332,54,16,56,698,161,684,185
11333,54,16,56,698,161,684,185
11334,54,16,56,698,161,684,185
11335,54,16,56,698,161,684,185
11336,53,16,57,698,161,685,185
11337,53,16,57,698,161,685,185
11338,53,16,57,698,161,685,185
11339,53,16,57,698,161,685,185
11340,53,16,57,698,161,685,185
11341,53,16,58,698,161,685,185
11342,53,16,58,698,161,685,185
11343,53,16,57,698,161,685,185
11344,53,16,57,698,161,685,185
11345,53,16,56,698,161,685,185
11346,53,16,57,698,161,685,185
11347,53,16,57,698,161,685,185
11348,53,16,57,698,161,685,185
11349,53,16,57,698,161,685,185
11350,53,16,57,698,161,685,185
11351,53,16,58,698,161,685,185
11352,53,16,58,698,161,685,185
11353,53,16,58,698,161,685,185
11354,53,16,58,698,161,685,185
11355,52,17,58,698,162,686,185
11356,52,17,59,698,162,686,185
11357,52,17,59,698,162,686,185
11358,52,17,59,698,162,686,185
11359,52,17,59,698,162,686,185
11360,52,17,59,698,162,686,185
11361,52,17,60,698,162,686,185
11362,52,17,60,698,162,686,185
11363,52,17,60,698,162,686,185
11364,52,17,60,698,162,686,185
11365,52,17,60,698,162,686,185
11366,52,17,61,698,162,686,185
11367,52,17,60,698,162,686,185
11368,52,17,60,698,162,686,185
11369,52,17,59,698,162,686,185
11370,52,17,59,698,162,686,185
11371,52,17,59,698,162,686,185
11372,52,17,59,698,162,686,185
11373,52,17,59,698,162,686,185
11374,52,17,58,698,162,686,185
11375,52,17,58,698,162,686,185
11376,52,17,58,698,162,686,185
11377,53,17,57,699,162,686,185
11378,53,17,57,699,162,686,185
11379,53,17,57,699,162,686,185
11380,53,17,56,699,162,686,185
11381,52,17,56,699,162,687,185
11382,52,17,56,699,162,687,185
11383,52,17,56,699,162,687,185
11384,50,18,56,699,163,689,185
11385,50,18,56,699,163,689,185
11386,50,18,57,699,163,689,185
11387,50,18,57,699,163,689,185
11388,50,18,57,699,163,689,185
11389,50,18,57,699,163,689,185
11390,50,18,57,699,163,689,185
11391,50,18,57,699,163,689,185
11392,49,18,57,699,163,690,185
11393,48,18,57,699,163,691,185
11394,49,18,56,700,163,691,185
11395,48,18,56,700,163,692,185
11396,48,18,57,700,163,692,185
11397,48,18,57,700,163,692,185
11398,50,18,55,702,163,692,185
11399,50,18,55,702,163,692,185
11400,50,18,55,702,163,692,185
11401,50,18,55,702,163,692,185
11402,51,18,54,703,163,692,185
11403,51,18,54,703,163,692,185
11404,51,18,54,703,163,692,185
11405,51,18,54,703,163,692,185
11406,51,18,55,703,163,692,185
11407,51,18,54,703,163,692,185
11408,51,18,54,703,163,692,185
11409,51,18,54,703,163,692,185
11410,51,18,54,703,163,692,185
11411,51,18,55,703,163,692,185
11412,51,18,55,703,163,692,185
11413,51,18,55,703,163,692,185
11414,51,18,53,703,163,692,185
11415,51,18,53,703,163,692,185
11416,51,18,54,703,163,692,185
11417,51,18,54,703,163,692,185
11418,51,18,54,703,163,692,185
11419,51,18,54,703,163,692,185
11420,51,18,54,703,163,692,185
11421,51,18,55,703,163,692,185
11422,51,18,55,703,163,692,185
11423,51,18,55,703,163,692,185
11424,51,18,55,703,163,692,185
11425,51,18,55,703,163,692,185
11426,51,18,56,703,163,692,185
11427,51,18,56,703,163,692,185
11428,51,18,56,703,163,692,185
11429,51,18,56,703,163,692,185
11430,51,18,56,703,163,692,185
11431,51,18,57,703,163,692,185
11432,51,18,57,703,163,692,185
11433,51,18,57,703,163,692,185
11434,51,18,57,703,163,692,185
11435,51,18,57,703,163,692,185
11436,51,18,58,703,163,692,185
11437,51,18,56,703,163,692,185
11438,51,18,56,703,163,692,185
11439,51,18,56,703,163,692,185
11440,51,18,55,704,163,693,185
11441,51,18,56,704,163,693,185
11442,51,18,56,704,163,693,185
11443,51,18,56,704,163,693,185
11444,51,18,56,704,163,693,185
11445,51,18,56,704,163,693,185
11446,51,18,57,704,163,693,185
11447,51,18,57,704,163,693,185
11448,51,18,57,704,163,693,185
11449,51,18,57,704,163,693,185
11450,51,18,57,704,163,693,185
11451,51,18,58,704,163,693,185
11452,51,17,58,704,163,693,186
11453,50,17,58,704,163,694,186
11454,50,17,57,704,163,694,186
11455,50,17,57,704,163,694,186
11456,50,17,57,704,163,694,186
11457,50,17,56,704,163,694,186
11458,50,17,56,704,163,694,186
11459,50,17,56,704,163,694,186
11460,50,17,56,704,163,694,186
11461,50,17,56,704,163,694,186
11462,50,17,56,704,163,694,186
11463,49,18,56,704,164,695,186
11464,49,18,56,704,164,695,186
11465,49,18,56,704,164,695,186
11466,47,18,57,704,164,697,186
11467,47,18,57,704,164,697,186
11468,47,18,57,704,164,697,186
11469,46,18,57,704,164,698,186
11470,46,18,57,704,164,698,186
11471,46,18,58,704,164,698,186
11472,46,18,58,704,164,698,186
11473,46,18,57,704,164,698,186
11474,46,18,57,704,164,698,186
11475,46,18,57,704,164,698,186
11476,46,18,58,704,164,698,186
11477,45,19,57,704,165,699,186
11478,45,19,56,704,165,699,186
11479,45,19,56,704,165,699,186
11480,46,19,55,705,165,699,186
11481,45,19,56,705,165,700,186
11482,45,19,56,705,165,700,186
11483,45,19,56,705,165,700,186
11484,45,19,56,705,165,700,186
11485,45,19,55,705,165,700,186
11486,45,19,56,705,165,700,186
11487,45,19,56,705,165,700,186
11488,45,19,56,705,165,700,186
11489,45,19,56,705,165,700,186
11490,44,20,56,705,166,701,186
11491,44,20,57,705,166,701,186
11492,44,20,57,705,166,701,186
11493,44,20,57,705,166,701,186
11494,44,20,57,705,166,701,186
11495,44,20,57,705,166,701,186
11496,44,20,58,705,166,701,186
11497,44,20,58,705,166,701,186
11498,44,20,57,705,166,701,186
11499,44,20,57,705,166,701,186
11500,44,20,57,705,166,701,186
11501,45,20,57,706,166,701,186
11502,45,20,56,706,166,701,186
11503,45,20,56,706,166,701,186
11504,46,20,55,707,166,701,186
11505,46,20,55,707,166,701,186
11506,46,20,56,707,166,701,186
11507,46,20,56,707,166,701,186
11508,46,20,56,707,166,701,186
11509,46,20,56,707,166,701,186
11510,46,20,56,707,166,701,186
11511,47,20,56,708,166,701,186
11512,47,20,56,708,166,701,186
11513,47,20,56,708,166,701,186
11514,47,20,56,708,166,701,186
11515,47,20,56,708,166,701,186
11516,47,20,57,708,166,701,186
11517,47,20,57,708,166,701,186
11518,46,20,57,708,166,702,186
11519,47,20,55,709,166,702,186
11520,47,20,55,709,166,702,186
11521,47,20,56,709,166,702,186
11522,46,20,56,709,166,703,186
11523,46,20,56,709,166,703,186
11524,46,20,56,709,166,703,186
11525,46,20,56,709,166,703,186
11526,46,20,57,709,166,703,186
11527,46,20,57,709,166,703,186
11528,46,20,57,709,166,703,186
11529,46,20,57,709,166,703,186
11530,46,20,57,709,166,703,186
11531,46,20,58,709,166,703,186
11532,46,20,58,709,166,703,186
11533,46,20,57,709,166,703,186
11534,46,20,56,709,166,703,186
11535,47,20,55,710,166,703,186
11536,48,20,55,711,166,703,186
11537,48,20,53,711,166,703,186
11538,48,20,52,711,166,703,186
11539,48,20,52,711,166,703,186
11540,48,20,52,711,166,703,186
11541,47,20,53,711,166,704,186
11542,47,20,53,711,166,704,186
11543,47,20,53,711,166,704,186
11544,46,20,53,711,166,705,186
11545,46,20,53,711,166,705,186
11546,46,20,54,711,166,705,186
11547,46,20,54,711,166,705,186
11548,46,20,54,711,166,705,186
11549,45,20,53,711,166,706,186
11550,45,20,52,711,166,706,186
11551,45,20,53,711,166,706,186
11552,44,21,53,711,167,707,186
11553,44,21,53,711,167,707,186
11554,44,21,53,711,167,707,186
11555,44,21,53,711,167,707,186
11556,44,21,54,711,167,707,186
11557,44,21,54,711,167,707,186
11558,44,21,54,711,167,707,186
11559,44,21,54,711,167,707,186
11560,44,21,54,711,167,707,186
11561,44,21,55,711,167,707,186
11562,45,21,54,712,167,707,186
11563,45,21,54,712,167,707,186
11564,45,21,54,712,167,707,186
11565,45,21,54,712,167,707,186
11566,45,21,55,712,167,707,186
11567,45,21,55,712,167,707,186
11568,44,21,55,712,167,708,186
11569,44,21,54,712,167,708,186
11570,44,21,54,712,167,708,186
11571,44,21,55,712,167,708,186
11572,43,21,55,712,167,709,186
11573,43,21,55,712,167,709,186
11574,41,21,55,712,167,711,186
11575,41,21,55,712,167,711,186
11576,41,21,56,712,167,711,186
11577,41,21,55,712,167,711,186
11578,41,21,55,712,167,711,186
11579,41,21,55,712,167,711,186
11580,41,21,54,712,167,711,186
11581,41,21,55,712,167,711,186
11582,41,21,55,712,167,711,186
11583,41,21,54,712,167,711,186
11584,41,21,53,712,167,711,186
11585,41,21,53,712,167,711,186
11586,41,21,54,712,167,711,186
11587,41,21,53,712,167,711,186
11588,41,21,53,712,167,711,186
11589,41,21,53,712,167,711,186
11590,41,21,52,712,167,711,186
11591,41,21,53,712,167,711,186
11592,41,21,53,712,167,711,186
11593,41,21,52,712,167,711,186
11594,41,21,52,712,167,711,186
11595,41,21,52,712,167,711,186
11596,41,21,53,712,167,711,186
11597,41,21,53,712,167,711,186
11598,41,21,52,712,167,711,186
11599,41,21,52,712,167,711,186
11600,38,23,52,712,169,714,186
11601,38,23,52,712,169,714,186
11602,38,23,52,712,169,714,186
11603,38,23,52,712,169,714,186
11604,39,23,51,713,169,714,186
11605,39,23,51,713,169,714,186
11606,39,23,52,713,169,714,186
11607,39,23,51,713,169,714,186
11608,39,23,51,713,169,714,186
11609,39,23,51,713,169,714,186
11610,39,23,51,713,169,714,186
11611,39,23,52,713,169,714,186
11612,39,23,52,713,169,714,186
11613,39,23,52,713,169,714,186
11614,39,23,52,713,169,714,186
11615,39,23,52,713,169,714,186
11616,39,23,53,713,169,714,186
11617,39,23,53,713,169,714,186
11618,39,23,53,713,169,714,186
11619,39,23,53,713,169,714,186
11620,39,23,53,713,169,714,186
11621,39,23,54,713,169,714,186
11622,39,22,53,713,169,714,187
11623,39,22,53,713,169,714,187
11624,39,22,53,713,169,714,187
11625,39,22,53,713,169,714,187
11626,38,22,54,713,169,715,187
11627,38,22,54,713,169,715,187
11628,37,23,54,713,170,716,187
11629,38,23,53,714,170,716,187
11630,38,23,53,714,170,716,187
11631,38,23,54,714,170,716,187
11632,38,23,54,714,170,716,187
11633,38,23,54,714,170,716,187
11634,38,23,54,714,170,716,187
11635,38,23,54,714,170,716,187
11636,38,23,55,714,170,716,187
11637,38,23,55,714,170,716,187
11638,38,23,55,714,170,716,187
11639,38,23,55,714,170,716,187
11640,38,23,55,714,170,716,187
11641,38,23,54,714,170,716,187
11642,37,23,53,714,170,717,187
11643,37,23,53,714,170,717,187
11644,37,23,52,714,170,717,187
11645,37,23,52,714,170,717,187
11646,37,23,53,714,170,717,187
11647,37,23,53,714,170,717,187
11648,37,23,52,714,170,717,187
11649,37,23,52,714,170,717,187
11650,37,23,52,714,170,717,187
11651,37,23,53,714,170,717,187
11652,37,23,53,714,170,717,187
11653,37,23,53,714,170,717,187
11654,38,23,52,715,170,717,187
11655,38,23,52,715,170,717,187
11656,39,23,52,716,170,717,187
11657,39,23,52,716,170,717,187
11658,39,23,52,716,170,717,187
11659,38,23,52,716,170,718,187
11660,38,23,52,716,170,718,187
11661,38,23,53,716,170,718,187
11662,38,23,52,716,170,718,187
11663,38,23,52,716,170,718,187
11664,38,23,51,716,170,718,187
11665,38,23,51,716,170,718,187
11666,38,23,52,716,170,718,187
11667,39,23,51,717,170,718,187
11668,39,23,51,717,170,718,187
11669,39,23,51,717,170,718,187
11670,39,23,51,717,170,718,187
11671,39,23,52,717,170,718,187
11672,39,23,52,717,170,718,187
11673,38,23,52,717,170,719,187
11674,38,23,52,717,170,719,187
11675,38,23,52,717,170,719,187
11676,38,23,52,717,170,719,187
11677,39,23,51,718,170,719,187
11678,39,23,49,718,170,719,187
11679,40,23,48,719,170,719,187
11680,39,24,48,719,171,720,187
11681,38,25,49,719,172,721,187
11682,38,25,49,719,172,721,187
11683,38,25,49,719,172,721,187
11684,38,25,49,719,172,721,187
11685,38,25,49,719,172,721,187
11686,39,25,49,720,172,721,187
11687,39,25,49,720,172,721,187
11688,39,25,49,720,172,721,187
11689,39,25,49,720,172,721,187
11690,39,25,49,720,172,721,187
11691,39,24,50,720,172,721,188
11692,39,24,50,720,172,721,188
11693,39,24,50,720,172,721,188
11694,39,24,50,720,172,721,188
11695,39,24,50,720,172,721,188
11696,38,24,51,720,172,722,188
11697,38,24,50,720,172,722,188
11698,38,24,50,720,172,722,188
11699,37,24,50,720,172,723,188
11700,37,24,50,720,172,723,188
11701,36,25,51,720,173,724,188
11702,36,25,51,720,173,724,188
11703,36,25,51,720,173,724,188
11704,36,25,51,720,173,724,188
11705,36,25,51,720,173,724,188
11706,36,25,52,720,173,724,188
11707,36,25,52,720,173,724,188
11708,36,25,52,720,173,724,188
11709,36,25,52,720,173,724,188
11710,35,25,52,720,173,725,188
11711,35,25,53,720,173,725,188
11712,34,25,52,720,173,726,188
11713,34,25,52,720,173,726,188
11714,33,25,51,720,173,727,188
11715,33,25,51,720,173,727,188
11716,33,25,52,720,173,727,188
11717,33,25,52,720,173,727,188
11718,33,25,52,720,173,727,188
11719,33,25,51,720,173,727,188
11720,32,26,51,720,174,728,188
11721,32,26,52,720,174,728,188
11722,32,26,50,720,174,728,188
11723,32,26,50,720,174,728,188
11724,31,27,50,720,175,729,188
11725,30,27,50,720,175,730,188
11726,30,27,51,720,175,730,188
11727,30,27,51,720,175,730,188
11728,30,27,51,720,175,730,188
11729,30,27,51,720,175,730,188
11730,30,27,51,720,175,730,188
11731,30,27,52,720,175,730,188
11732,30,27,52,720,175,730,188
11733,30,27,52,720,175,730,188
11734,30,27,51,720,175,730,188
11735,30,27,51,720,175,730,188
11736,30,27,52,720,175,730,188
11737,30,27,51,720,175,730,188
11738,30,27,51,720,175,730,188
11739,30,27,51,720,175,730,188
11740,30,27,51,720,175,730,188
11741,30,27,52,720,175,730,188
11742,30,27,51,720,175,730,188
11743,30,27,51,720,175,730,188
11744,30,27,50,720,175,730,188
11745,30,27,49,720,175,730,188
11746,30,27,50,720,175,730,188
11747,30,27,50,720,175,730,188
11748,30,27,50,720,175,730,188
11749,30,27,50,720,175,730,188
11750,30,27,50,720,175,730,188
11751,30,27,51,720,175,730,188
11752,30,27,51,720,175,730,188
11753,30,27,51,720,175,730,188
11754,30,27,51,720,175,730,188
11755,30,27,50,720,175,730,188
11756,30,27,51,720,175,730,188
11757,30,27,51,720,175,730,188
11758,30,27,51,720,175,730,188
11759,30,27,51,720,175,730,188
11760,30,27,51,720,175,730,188
11761,30,27,51,720,175,730,188
11762,30,27,51,720,175,730,188
11763,30,27,51,720,175,730,188
11764,30,27,51,720,175,730,188
11765,30,27,51,720,175,730,188
11766,30,27,52,720,175,730,188
11767,30,27,51,720,175,730,188
11768,30,27,51,720,175,730,188
11769,30,27,51,720,175,730,188
11770,30,27,51,720,175,730,188
11771,30,27,52,720,175,730,188
11772,29,27,52,720,175,731,188
11773,28,28,52,720,176,732,188
11774,28,28,52,720,176,732,188
11775,28,28,51,720,176,732,188
11776,29,28,51,721,176,732,188
11777,29,28,51,721,176,732,188
11778,29,28,51,721,176,732,188
11779,29,28,51,721,176,732,188
11780,29,28,51,721,176,732,188
11781,29,28,52,721,176,732,188
11782,29,28,52,721,176,732,188
11783,29,28,52,721,176,732,188
11784,29,28,52,721,176,732,188
11785,29,28,52,721,176,732,188
11786,29,28,53,721,176,732,188
11787,29,28,53,721,176,732,188
11788,29,28,53,721,176,732,188
11789,29,28,53,721,176,732,188
11790,29,28,53,721,176,732,188
11791,29,28,54,721,176,732,188
11792,29,28,54,721,176,732,188
11793,29,28,54,721,176,732,188
11794,29,28,54,721,176,732,188
11795,29,28,54,721,176,732,188
11796,29,28,55,721,176,732,188
11797,29,28,55,721,176,732,188
11798,29,28,55,721,176,732,188
11799,29,28,55,721,176,732,188
11800,29,28,55,721,176,732,188
11801,29,28,56,721,176,732,188
11802,29,28,56,721,176,732,188
11803,29,28,56,721,176,732,188
11804,29,28,56,721,176,732,188
11805,29,28,56,721,176,732,188
11806,29,28,57,721,176,732,188
11807,29,28,57,721,176,732,188
11808,29,28,57,721,176,732,188
11809,29,28,57,721,176,732,188
11810,29,28,57,721,176,732,188
11811,29,28,58,721,176,732,188
11812,29,28,58,721,176,732,188
11813,29,28,58,721,176,732,188
11814,29,28,58,721,176,732,188
11815,29,28,58,721,176,732,188
11816,29,28,59,721,176,732,188
11817,28,28,59,721,176,733,188
11818,28,28,59,721,176,733,188
11819,28,28,59,721,176,733,188
11820,28,28,59,721,176,733,188
11821,28,28,60,721,176,733,188
11822,28,28,60,721,176,733,188
11823,28,28,60,721,176,733,188
11824,28,28,60,721,176,733,188
11825,28,28,60,721,176,733,188
11826,28,28,61,721,176,733,188
11827,29,27,60,722,176,733,189
11828,29,27,60,722,176,733,189
11829,29,27,60,722,176,733,189
11830,29,27,60,722,176,733,189
11831,29,27,61,722,176,733,189
11832,29,27,61,722,176,733,189
11833,29,27,61,722,176,733,189
11834,29,27,61,722,176,733,189
11835,29,27,61,722,176,733,189
11836,29,27,62,722,176,733,189
11837,29,27,62,722,176,733,189
11838,29,27,62,722,176,733,189
11839,29,27,62,722,176,733,189
11840,29,27,62,722,176,733,189
11841,29,27,63,722,176,733,189
11842,29,27,62,722,176,733,189
11843,29,27,62,722,176,733,189
11844,29,27,62,722,176,733,189
11845,29,27,62,722,176,733,189
11846,29,27,63,722,176,733,189
11847,29,27,63,722,176,733,189
11848,30,27,62,723,176,733,189
11849,30,27,62,723,176,733,189
