Time Elapsed/s,ID,X-Coord,Y-Coord,Energy
1006.0,5137530128,3.228,17.057,90.9
1006.0,5137147920,21.409,23.337,143.0
1006.0,5137977296,18.149,36.025,104.2
1006.0,5138821968,28.155,2.256,112.1
1006.0,5135683536,31.288,30.722,75.3
1006.0,5138602768,28.078,15.866,82.4
1006.0,5134274512,7.708,12.758,87.2
1006.0,5134941200,27.361,30.066,88.1
1006.0,5138866320,15.231,2.401,140.4
1007.0,5127765264,31.507,22.229,58.2
1007.0,5126187856,22.273,6.911,27.7
1007.0,5125871632,17.038,11.404,88.7
1007.0,5133127632,38.065,24.546,23.3
1007.0,5134143440,8.726,21.446,30.5
1007.0,5134525520,30.741,17.802,6.5
1007.0,5135614352,32.512,23.49,86.9
1007.0,5134757712,19.601,8.061,105.0
1007.0,5133881296,1.126,26.872,118.9
1007.0,5133408080,12.028,27.393,29.5
1007.0,5134929872,2.535,13.515,55.8
1007.0,5135442064,9.243,16.285,16.8
1007.0,5134528784,14.002,18.509,42.8
1007.0,5137643792,31.092,24.939,55.7
1007.0,5126301712,14.447,31.968,72.9
1007.0,5137772496,31.016,11.563,74.4
1007.0,5134935696,31.904,34.207,42.2
1007.0,5138052176,28.971,10.484,54.4
1007.0,5137278416,8.338,1.171,105.3
1007.0,5130294480,13.447,22.541,111.1
1007.0,5137223632,36.807,27.386,13.9
1007.0,5138110096,20.177,2.528,122.3
1007.0,5137721680,8.616,12.411,75.9
1007.0,5136043984,29.919,38.471,84.7
1007.0,5138269200,23.859,27.905,35.9
1007.0,5137530128,2.323,17.263,89.9
1007.0,5137147920,20.717,24.037,142.0
1007.0,5137977296,17.766,36.767,103.2
1007.0,5138821968,27.416,2.815,111.1
1007.0,5135683536,32.099,30.232,74.3
1007.0,5138602768,27.19,15.863,81.4
1007.0,5134274512,8.49,12.332,86.2
1007.0,5134941200,28.006,29.401,87.1
1007.0,5138866320,14.541,1.831,139.4
1008.0,5127765264,31.229,21.306,57.2
1008.0,5126187856,22.048,6.05,26.7
1008.0,5125871632,17.888,10.982,87.7
1008.0,5133127632,38.621,25.118,22.3
1008.0,5134143440,9.585,21.848,29.5
1008.0,5134525520,30.621,16.904,5.5
1008.0,5135614352,32.73,22.548,85.9
1008.0,5134757712,19.564,8.981,104.0
1008.0,5133881296,0.727,27.656,117.9
1008.0,5133408080,12.793,26.947,28.5
1008.0,5134929872,1.612,13.523,54.8
1008.0,5135442064,9.953,16.683,15.8
1008.0,5134528784,13.567,17.666,41.8
1008.0,5137643792,31.911,24.665,54.7
1008.0,5126301712,14.818,31.111,71.9
1008.0,5137772496,31.476,10.888,123.4
1008.0,5134935696,32.524,34.91,41.2
1008.0,5138052176,29.6,9.799,53.4
1008.0,5137278416,8.812,0.374,104.3
1008.0,5130294480,12.61,22.501,110.1
1008.0,5137223632,36.586,28.287,12.9
1008.0,5138110096,19.475,1.897,121.3
1008.0,5137721680,8.308,11.511,74.9
1008.0,5136043984,30.783,38.247,83.7
1008.0,5138269200,24.765,27.579,34.9
1008.0,5137530128,1.403,17.372,88.9
1008.0,5137147920,19.952,24.563,141.0
1008.0,5137977296,17.147,37.5,102.2
1008.0,5138821968,27.244,3.765,110.1
1008.0,5135683536,32.752,29.639,73.3
1008.0,5138602768,26.323,16.274,80.4
1008.0,5134274512,9.435,12.09,85.2
1008.0,5134941200,28.632,28.732,86.1
1008.0,5138866320,13.586,1.92,138.4
1009.0,5127765264,30.994,20.4,56.2
1009.0,5126187856,21.172,5.935,25.7
1009.0,5125871632,17.873,10.03,86.7
1009.0,5133127632,39.417,24.844,21.3
1009.0,5134143440,10.522,21.726,28.5
1009.0,5134525520,30.35,16.058,4.5
1009.0,5135614352,33.497,21.954,84.9
1009.0,5134757712,18.785,9.575,103.0
1009.0,5133881296,0.376,27.817,116.9
1009.0,5133408080,13.688,26.59,27.5
1009.0,5134929872,0.666,13.687,53.8
1009.0,5135442064,10.903,16.552,14.8
1009.0,5134528784,13.615,16.809,40.8
1009.0,5137643792,32.857,24.506,53.7
1009.0,5126301712,15.402,30.636,70.9
1009.0,5137772496,30.73,10.372,122.4
1009.0,5134935696,32.809,34.198,40.2
1009.0,5138052176,30.483,9.401,52.4
1009.0,5137278416,9.256,0.491,103.3
1009.0,5130294480,11.873,22.303,109.1
1009.0,5137223632,37.044,28.797,11.9
1009.0,5138110096,19.703,1.034,120.3
1009.0,5137721680,7.753,11.007,73.9
1009.0,5136043984,31.448,37.916,82.7
1009.0,5138269200,25.734,27.498,33.9
1009.0,5137530128,0.507,17.487,87.9
1009.0,5137147920,19.354,25.288,140.0
1009.0,5137977296,17.25,38.473,101.2
1009.0,5138821968,27.87,4.107,109.1
1009.0,5135683536,32.173,28.865,72.3
1009.0,5138602768,25.389,16.478,79.4
1009.0,5134274512,10.296,11.676,84.2
1009.0,5134941200,29.033,27.864,85.1
1009.0,5138866320,12.718,1.911,137.4
1010.0,5127765264,30.06,20.527,55.2
1010.0,5126187856,20.324,6.294,24.7
1010.0,5125871632,18.776,9.842,85.7
1010.0,5133127632,39.615,23.936,20.3
1010.0,5134143440,11.386,21.745,27.5
1010.0,5134525520,29.646,16.355,3.5
1010.0,5135614352,34.055,22.619,83.9
1010.0,5134757712,18.309,10.338,102.0
1010.0,5133881296,1.16,27.237,115.9
1010.0,5133408080,14.152,25.753,26.5
1010.0,5134929872,0.131,13.182,52.8
1010.0,5135442064,11.798,16.257,13.8
1010.0,5134528784,14.346,16.172,89.8
1010.0,5137643792,33.82,24.548,102.7
1010.0,5126301712,16.309,30.977,69.9
1010.0,5137772496,29.784,10.416,121.4
1010.0,5134935696,32.111,33.55,39.2
1010.0,5138052176,31.349,9.397,51.4
1010.0,5137278416,9.963,0.032,102.3
1010.0,5130294480,11.762,21.333,108.1
1010.0,5137223632,37.77,29.088,10.9
1010.0,5138110096,20.676,0.993,119.3
1010.0,5137721680,7.012,11.528,72.9
1010.0,5136043984,32.12,37.41,81.7
1010.0,5138269200,26.553,27.49,32.9
1010.0,5137530128,0.314,18.225,86.9
1010.0,5137147920,19.177,26.183,139.0
1010.0,5137977296,16.908,39.167,100.2
1010.0,5138821968,28.263,3.319,108.1
1010.0,5135683536,32.253,27.907,71.3
1010.0,5138602768,24.753,17.173,78.4
1010.0,5134274512,9.892,10.861,83.2
1010.0,5134941200,29.358,26.965,84.1
1010.0,5138866320,12.601,2.681,136.4
1011.0,5127765264,29.152,20.831,54.2
1011.0,5126187856,19.596,6.897,23.7
1011.0,5125871632,19.294,10.536,84.7
1011.0,5133127632,39.65,23.175,19.3
1011.0,5134143440,12.255,21.99,26.5
1011.0,5134525520,29.163,17.17,2.5
1011.0,5135614352,33.948,23.584,82.9
1011.0,5134757712,18.288,11.205,101.0
1011.0,5133881296,1.939,27.663,114.9
1011.0,5133408080,14.609,24.928,25.5
1011.0,5134929872,0.497,12.395,51.8
1011.0,5135442064,11.639,15.311,12.8
1011.0,5134528784,14.707,16.812,88.8
1011.0,5137643792,34.561,24.932,101.7
1011.0,5126301712,17.206,31.151,68.9
1011.0,5137772496,28.82,10.496,120.4
1011.0,5134935696,31.317,33.15,38.2
1011.0,5138052176,31.89,10.159,50.4
1011.0,5137278416,9.891,0.843,101.3
1011.0,5130294480,11.633,20.375,107.1
1011.0,5137223632,38.591,29.548,9.9
1011.0,5138110096,21.572,0.703,118.3
1011.0,5137721680,6.289,12.123,71.9
1011.0,5136043984,32.55,36.594,80.7
1011.0,5138269200,26.662,26.582,31.9
1011.0,5137530128,0.326,18.882,85.9
1011.0,5137147920,19.696,26.883,138.0
1011.0,5137977296,16.215,39.786,99.2
1011.0,5138821968,27.663,2.916,107.1
1011.0,5135683536,32.319,27.044,70.3
1011.0,5138602768,24.472,18.108,77.4
1011.0,5134274512,9.323,10.249,82.2
1011.0,5134941200,29.872,26.145,83.1
1011.0,5138866320,12.829,3.64,135.4
1012.0,5127765264,28.305,20.731,53.2
1012.0,5126187856,19.079,7.666,22.7
1012.0,5125871632,19.949,11.136,83.7
1012.0,5133127632,39.405,22.3,18.3
1012.0,5134143440,13.125,21.845,25.5
1012.0,5134525520,29.801,17.842,1.5
1012.0,5135614352,34.016,24.491,81.9
1012.0,5134757712,17.679,11.913,100.0
1012.0,5133881296,2.776,28.172,113.9
1012.0,5133408080,14.547,23.963,24.5
1012.0,5134929872,1.0,11.582,50.8
1012.0,5135442064,12.274,14.675,11.8
1012.0,5134528784,14.658,17.703,87.8
1012.0,5137643792,34.881,25.679,100.7
1012.0,5126301712,17.603,31.948,67.9
1012.0,5137772496,28.213,11.208,119.4
1012.0,5134935696,30.678,32.52,37.2
1012.0,5138052176,31.543,10.69,49.4
1012.0,5137278416,10.755,0.867,100.3
1012.0,5130294480,11.426,19.458,106.1
1012.0,5137223632,39.371,29.005,8.9
1012.0,5138110096,22.368,0.287,117.3
1012.0,5137721680,6.072,12.843,70.9
1012.0,5136043984,33.395,36.217,79.7
1012.0,5138269200,25.879,26.029,30.9
1012.0,5137530128,0.415,18.122,84.9
1012.0,5137147920,19.448,27.696,137.0
1012.0,5137977296,15.739,39.348,98.2
1012.0,5138821968,26.703,3.096,106.1
1012.0,5135683536,33.052,26.501,69.3
1012.0,5138602768,24.308,19.028,76.4
1012.0,5134274512,10.08,9.643,81.2
1012.0,5134941200,30.028,25.181,82.1
1012.0,5138866320,13.575,4.185,134.4
1013.0,5127765264,27.532,20.149,52.2
1013.0,5126187856,19.41,8.457,21.7
1013.0,5125871632,20.506,11.914,82.7
1013.0,5133127632,38.621,21.768,17.3
1013.0,5134143440,13.892,21.702,24.5
1013.0,5134525520,30.727,17.744,0.5
1013.0,5135614352,34.899,24.917,80.9
1013.0,5134757712,16.75,12.14,99.0
1013.0,5133881296,2.87,29.118,112.9
1013.0,5133408080,14.182,23.104,23.5
1013.0,5134929872,0.417,11.165,49.8
1013.0,5135442064,12.565,15.256,10.8
1013.0,5134528784,15.566,17.997,86.8
1013.0,5137643792,34.143,26.212,99.7
1013.0,5126301712,17.104,32.646,66.9
1013.0,5137772496,27.55,11.521,118.4
1013.0,5134935696,30.069,31.754,86.2
1013.0,5138052176,30.827,10.168,48.4
1013.0,5137278416,11.551,0.776,99.3
1013.0,5130294480,10.977,18.603,105.1
1013.0,5137223632,39.813,28.387,7.9
1013.0,5138110096,22.786,0.58,116.3
1013.0,5137721680,5.495,13.428,69.9
1013.0,5136043984,34.314,36.375,78.7
1013.0,5138269200,25.472,25.227,29.9
1013.0,5137530128,0.441,17.61,83.9
1013.0,5137147920,19.878,28.474,136.0
1013.0,5137977296,16.12,38.522,97.2
1013.0,5138821968,25.777,2.953,105.1
1013.0,5135683536,33.605,25.762,68.3
1013.0,5138602768,23.441,19.191,75.4
1013.0,5134274512,10.926,9.168,80.2
1013.0,5134941200,30.388,24.308,81.1
1013.0,5138866320,14.494,4.405,133.4
1014.0,5127765264,27.851,19.293,51.2
1014.0,5126187856,20.219,8.821,20.7
1014.0,5125871632,21.326,11.481,81.7
1014.0,5133127632,37.685,21.563,16.3
1014.0,5134143440,14.753,21.477,23.5
1014.0,5135614352,35.812,25.029,79.9
1014.0,5134757712,16.235,12.97,98.0
1014.0,5133881296,3.33,29.829,111.9
1014.0,5133408080,13.962,22.321,22.5
1014.0,5134929872,0.58,11.182,48.8
1014.0,5135442064,12.093,16.017,9.8
1014.0,5134528784,16.156,18.766,85.8
1014.0,5137643792,33.629,26.695,98.7
1014.0,5126301712,16.305,33.188,65.9
1014.0,5137772496,28.276,11.162,117.4
1014.0,5134935696,29.296,31.369,85.2
1014.0,5138052176,30.089,10.765,47.4
1014.0,5137278416,12.342,0.225,98.3
1014.0,5130294480,11.339,17.788,104.1
1014.0,5137223632,38.906,28.636,6.9
1014.0,5138110096,23.74,0.752,115.3
1014.0,5137721680,4.582,13.417,68.9
1014.0,5136043984,35.147,36.832,77.7
1014.0,5138269200,25.002,24.44,28.9
1014.0,5137530128,1.206,17.757,82.9
1014.0,5137147920,19.576,29.369,135.0
1014.0,5137977296,15.793,37.639,146.2
1014.0,5138821968,24.923,2.641,104.1
1014.0,5135683536,33.254,25.181,67.3
1014.0,5138602768,22.526,19.026,74.4
1014.0,5134274512,11.854,9.15,79.2
1014.0,5134941200,30.181,23.534,80.1
1014.0,5138866320,14.936,3.615,132.4
1015.0,5127765264,28.67,18.885,50.2
1015.0,5126187856,20.59,8.011,19.7
1015.0,5125871632,21.988,10.916,80.7
1015.0,5133127632,36.722,21.698,15.3
1015.0,5134143440,15.683,21.276,22.5
1015.0,5135614352,36.662,24.703,78.9
1015.0,5134757712,15.865,13.632,97.0
1015.0,5133881296,4.212,29.532,110.9
1015.0,5133408080,14.864,22.608,21.5
1015.0,5134929872,1.122,11.951,47.8
1015.0,5135442064,11.623,16.846,8.8
1015.0,5134528784,16.578,19.621,84.8
1015.0,5137643792,32.861,27.221,97.7
1015.0,5126301712,16.064,32.347,64.9
1015.0,5137772496,28.062,11.611,116.4
1015.0,5134935696,28.55,31.746,84.2
1015.0,5138052176,29.738,11.58,46.4
1015.0,5137278416,12.825,0.621,97.3
1015.0,5130294480,12.139,17.33,103.1
1015.0,5137223632,38.33,27.939,5.9
1015.0,5138110096,24.314,0.225,114.3
1015.0,5137721680,3.877,13.915,67.9
1015.0,5136043984,35.344,37.652,76.7
1015.0,5138269200,25.071,23.485,27.9
1015.0,5137530128,0.834,18.267,81.9
1015.0,5137147920,19.869,30.295,84.0
1015.0,5137977296,15.153,38.215,145.2
1015.0,5138821968,24.671,1.721,103.1
1015.0,5135683536,32.599,24.625,66.3
1015.0,5138602768,22.292,19.906,73.4
1015.0,5134274512,11.792,8.615,78.2
1015.0,5134941200,29.571,22.799,79.1
1015.0,5138866320,14.331,2.96,131.4
1015.0,5138822416,20.31,29.982,99.1
1016.0,5127765264,28.839,19.749,49.2
1016.0,5126187856,20.335,7.285,18.7
1016.0,5125871632,22.678,10.306,79.7
1016.0,5133127632,36.381,22.554,14.3
1016.0,5134143440,16.416,21.743,21.5
1016.0,5135614352,37.283,24.015,77.9
1016.0,5134757712,16.317,13.923,96.0
1016.0,5133881296,4.798,28.757,109.9
1016.0,5133408080,15.644,22.285,20.5
1016.0,5134929872,1.667,12.725,46.8
1016.0,5135442064,11.996,17.694,7.8
1016.0,5134528784,15.658,19.635,83.8
1016.0,5137643792,32.156,27.851,96.7
1016.0,5126301712,15.8,31.494,63.9
1016.0,5137772496,28.159,10.724,115.4
1016.0,5134935696,27.85,31.299,83.2
1016.0,5138052176,30.194,12.38,45.4
1016.0,5137278416,13.18,1.195,96.3
1016.0,5130294480,12.041,16.47,102.1
1016.0,5137223632,38.076,27.042,4.9
1016.0,5138110096,24.981,0.31,113.3
1016.0,5137721680,3.425,14.523,66.9
1016.0,5136043984,34.645,38.188,75.7
1016.0,5138269200,24.963,22.529,26.9
1016.0,5137530128,0.526,19.08,80.9
1016.0,5137147920,20.624,30.831,83.0
1016.0,5137977296,14.763,39.067,144.2
1016.0,5138821968,24.961,0.9,102.1
1016.0,5135683536,32.59,23.991,65.3
1016.0,5138602768,23.226,19.918,72.4
1016.0,5134274512,10.887,8.313,77.2
1016.0,5134941200,29.565,21.949,78.1
1016.0,5138866320,14.172,2.0,130.4
1016.0,5138822416,19.886,30.864,98.1
1017.0,5127765264,29.427,20.021,48.2
1017.0,5126187856,20.209,6.38,17.7
1017.0,5125871632,22.53,9.534,78.7
1017.0,5133127632,36.469,23.439,13.3
1017.0,5134143440,17.331,21.879,20.5
1017.0,5135614352,38.123,23.542,76.9
1017.0,5134757712,16.411,12.967,95.0
1017.0,5133881296,5.289,28.213,108.9
1017.0,5133408080,16.528,21.934,19.5
1017.0,5134929872,2.459,12.273,45.8
1017.0,5135442064,12.836,17.98,6.8
1017.0,5134528784,14.686,19.527,82.8
1017.0,5137643792,31.708,28.659,95.7
1017.0,5126301712,15.901,30.535,62.9
1017.0,5137772496,28.32,9.756,64.4
1017.0,5134935696,27.425,30.503,82.2
1017.0,5138052176,30.361,13.157,44.4
1017.0,5137278416,14.05,0.82,95.3
1017.0,5130294480,12.236,15.544,101.1
1017.0,5137223632,38.785,26.4,3.9
1017.0,5138110096,25.935,0.38,112.3
1017.0,5137721680,2.466,14.44,65.9
1017.0,5136043984,33.712,38.322,74.7
1017.0,5138269200,25.481,21.751,25.9
1017.0,5137530128,0.286,20.022,79.9
1017.0,5137147920,21.421,30.995,82.0
1017.0,5137977296,14.078,39.777,143.2
1017.0,5138821968,24.105,0.585,101.1
1017.0,5135683536,33.536,23.879,64.3
1017.0,5138602768,23.981,19.301,71.4
1017.0,5134274512,10.463,7.447,76.2
1017.0,5134941200,30.074,21.306,77.1
1017.0,5138866320,13.373,1.564,129.4
1017.0,5138822416,19.416,31.723,97.1
1017.0,5139502224,27.969,11.171,99.2
1018.0,5127765264,28.793,19.457,47.2
1018.0,5126187856,21.107,6.645,16.7
1018.0,5125871632,22.971,9.155,77.7
1018.0,5133127632,37.113,24.099,12.3
1018.0,5134143440,17.842,21.126,19.5
1018.0,5135614352,38.568,22.806,75.9
1018.0,5134757712,17.229,13.164,94.0
1018.0,5133881296,6.083,27.738,107.9
1018.0,5133408080,17.486,22.023,18.5
1018.0,5134929872,3.351,12.644,44.8
1018.0,5135442064,13.637,18.072,5.8
1018.0,5134528784,13.745,19.58,81.8
1018.0,5137643792,32.563,28.968,94.7
1018.0,5126301712,15.49,29.68,61.9
1018.0,5137772496,27.754,9.232,63.4
1018.0,5134935696,27.651,29.61,81.2
1018.0,5138052176,29.54,13.346,43.4
1018.0,5137278416,14.507,1.354,94.3
1018.0,5130294480,11.913,14.656,100.1
1018.0,5137223632,39.344,25.759,2.9
1018.0,5138110096,26.843,0.441,111.3
1018.0,5137721680,2.151,13.667,64.9
1018.0,5136043984,32.807,38.193,73.7
1018.0,5138269200,25.991,20.941,24.9
1018.0,5137530128,0.082,20.966,78.9
1018.0,5137147920,21.606,31.897,81.0
1018.0,5137977296,13.151,39.672,142.2
1018.0,5138821968,23.23,0.433,100.1
1018.0,5135683536,34.435,24.096,63.3
1018.0,5138602768,24.075,18.459,70.4
1018.0,5134274512,10.377,6.5,75.2
1018.0,5134941200,30.76,20.679,76.1
1018.0,5138866320,13.248,2.449,128.4
1018.0,5138822416,18.794,32.41,96.1
1018.0,5139502224,27.911,12.137,98.2
1019.0,5127765264,28.247,18.713,46.2
1019.0,5126187856,21.452,7.256,15.7
1019.0,5125871632,23.838,9.422,126.7
1019.0,5133127632,37.361,24.919,11.3
1019.0,5134143440,18.054,20.276,18.5
1019.0,5135614352,38.432,21.843,74.9
1019.0,5134757712,17.013,14.071,93.0
1019.0,5133881296,6.903,28.168,106.9
1019.0,5133408080,18.175,22.655,17.5
1019.0,5134929872,3.817,13.045,43.8
1019.0,5135442064,14.501,18.412,4.8
1019.0,5134528784,13.026,20.123,80.8
1019.0,5137643792,33.335,29.574,93.7
1019.0,5126301712,14.938,28.904,60.9
1019.0,5137772496,26.98,9.761,62.4
1019.0,5134935696,27.626,28.712,80.2
1019.0,5138052176,28.815,13.317,42.4
1019.0,5137278416,14.03,2.122,93.3
1019.0,5130294480,12.582,13.957,149.1
1019.0,5137223632,38.515,25.873,1.9
1019.0,5138110096,27.544,1.015,110.3
1019.0,5137721680,2.679,12.844,63.9
1019.0,5136043984,32.317,37.403,72.7
1019.0,5138269200,26.232,20.213,23.9
1019.0,5137530128,0.393,21.794,127.9
1019.0,5137147920,22.233,32.586,80.0
1019.0,5137977296,12.366,39.778,141.2
1019.0,5138821968,22.368,0.156,99.1
1019.0,5135683536,35.384,24.102,62.3
1019.0,5138602768,23.554,17.631,69.4
1019.0,5134274512,9.821,5.792,74.2
1019.0,5134941200,30.272,20.013,75.1
1019.0,5138866320,12.585,3.112,127.4
1019.0,5138822416,18.266,33.075,95.1
1019.0,5139502224,27.48,12.85,97.2
1020.0,5127765264,27.741,17.879,45.2
1020.0,5126187856,20.514,7.451,14.7
1020.0,5125871632,24.742,9.142,125.7
1020.0,5133127632,37.666,24.299,10.3
1020.0,5134143440,17.13,20.461,17.5
1020.0,5135614352,38.295,20.898,73.9
1020.0,5134757712,17.447,14.878,92.0
1020.0,5133881296,7.464,27.965,105.9
1020.0,5133408080,17.896,23.487,16.5
1020.0,5134929872,3.174,13.766,42.8
1020.0,5135442064,15.261,18.185,3.8
1020.0,5134528784,13.599,20.627,79.8
1020.0,5137643792,33.988,30.297,92.7
1020.0,5126301712,14.066,28.76,59.9
1020.0,5137772496,26.214,10.35,61.4
1020.0,5134935696,26.982,27.98,79.2
1020.0,5138052176,28.999,14.222,41.4
1020.0,5137278416,13.72,2.881,92.3
1020.0,5130294480,13.159,14.621,148.1
1020.0,5137223632,38.166,26.745,0.9
1020.0,5138110096,28.187,1.711,109.3
1020.0,5137721680,3.224,12.106,62.9
1020.0,5136043984,32.954,36.952,71.7
1020.0,5138269200,27.207,20.261,22.9
1020.0,5137530128,1.242,21.443,126.9
1020.0,5137147920,22.024,33.549,79.0
1020.0,5137977296,11.889,39.561,140.2
1020.0,5138821968,22.463,0.923,98.1
1020.0,5135683536,35.302,23.184,61.3
1020.0,5138602768,22.623,17.761,68.4
1020.0,5134274512,9.553,4.846,73.2
1020.0,5134941200,29.319,19.959,74.1
1020.0,5138866320,12.61,4.043,126.4
1020.0,5138822416,18.139,33.992,94.1
1020.0,5139502224,26.595,13.19,96.2
1021.0,5127765264,26.801,17.603,44.2
1021.0,5126187856,19.865,7.931,13.7
1021.0,5125871632,25.523,9.701,124.7
1021.0,5133127632,37.011,23.651,9.3
1021.0,5134143440,16.521,21.176,16.5
1021.0,5135614352,38.958,20.251,72.9
1021.0,5134757712,18.194,14.977,91.0
1021.0,5133881296,7.316,27.035,104.9
1021.0,5133408080,17.272,24.183,65.5
1021.0,5134929872,2.431,14.212,41.8
1021.0,5135442064,15.942,17.645,2.8
1021.0,5134528784,14.033,19.803,78.8
1021.0,5137643792,34.702,30.795,91.7
1021.0,5126301712,13.89,29.541,58.9
1021.0,5137772496,25.733,11.174,60.4
1021.0,5134935696,26.3,27.385,78.2
1021.0,5138052176,28.991,15.043,40.4
1021.0,5137278416,14.623,3.276,91.3
1021.0,5130294480,13.987,14.804,147.1
1021.0,5138110096,28.985,2.259,108.3
1021.0,5137721680,3.469,12.796,61.9
1021.0,5136043984,33.578,37.597,70.7
1021.0,5138269200,28.097,19.916,21.9
1021.0,5137530128,1.515,20.538,125.9
1021.0,5137147920,21.525,34.335,78.0
1021.0,5137977296,12.587,39.603,139.2
1021.0,5138821968,23.305,1.405,97.1
1021.0,5135683536,34.916,22.371,60.3
1021.0,5138602768,22.69,17.077,67.4
1021.0,5134274512,8.943,4.216,72.2
1021.0,5134941200,28.672,20.63,73.1
1021.0,5138866320,12.8,4.896,125.4
1021.0,5138822416,18.187,34.775,93.1
1021.0,5139502224,25.933,12.508,95.2
1022.0,5127765264,26.148,16.944,43.2
1022.0,5126187856,20.162,8.768,12.7
1022.0,5125871632,25.201,10.391,123.7
1022.0,5133127632,36.862,24.451,8.3
1022.0,5134143440,16.458,21.97,15.5
1022.0,5135614352,39.607,20.683,71.9
1022.0,5134757712,18.974,14.47,90.0
1022.0,5133881296,6.442,26.798,103.9
1022.0,5133408080,16.404,24.57,64.5
1022.0,5134929872,1.945,13.529,40.8
1022.0,5135442064,16.015,18.54,1.8
1022.0,5134528784,14.031,18.846,77.8
1022.0,5137643792,35.251,31.529,90.7
1022.0,5126301712,14.256,30.378,57.9
1022.0,5137772496,25.438,12.097,59.4
1022.0,5134935696,25.643,26.755,77.2
1022.0,5138052176,28.127,14.929,39.4
1022.0,5137278416,15.569,3.355,90.3
1022.0,5130294480,14.733,14.938,146.1
1022.0,5138110096,29.167,3.184,157.3
1022.0,5137721680,3.23,13.734,60.9
1022.0,5136043984,34.494,37.322,69.7
1022.0,5138269200,28.479,19.017,20.9
1022.0,5137530128,2.333,20.079,124.9
1022.0,5137147920,21.568,35.177,77.0
1022.0,5137977296,13.188,39.595,138.2
1022.0,5138821968,23.966,1.912,96.1
1022.0,5135683536,34.05,22.635,59.3
1022.0,5138602768,23.219,17.675,66.4
1022.0,5134274512,8.007,4.222,71.2
1022.0,5134941200,28.635,21.582,72.1
1022.0,5138866320,13.707,5.018,124.4
1022.0,5138822416,17.806,35.61,92.1
1022.0,5139502224,25.07,12.142,94.2
1023.0,5127765264,25.584,16.189,42.2
1023.0,5126187856,19.42,9.395,11.7
1023.0,5125871632,24.352,10.096,122.7
1023.0,5133127632,36.954,25.329,7.3
1023.0,5134143440,17.104,21.263,14.5
1023.0,5135614352,39.461,21.171,70.9
1023.0,5134757712,19.815,14.037,89.0
1023.0,5133881296,6.552,25.863,102.9
1023.0,5133408080,15.653,24.258,63.5
1023.0,5134929872,2.701,14.014,39.8
1023.0,5135442064,15.444,19.186,0.8
1023.0,5134528784,13.629,17.989,76.8
1023.0,5137643792,35.551,32.43,89.7
1023.0,5126301712,15.121,30.666,56.9
1023.0,5137772496,25.028,12.954,58.4
1023.0,5134935696,25.455,25.832,76.2
1023.0,5138052176,27.357,15.35,38.4
1023.0,5137278416,16.222,2.657,89.3
1023.0,5130294480,15.409,15.567,145.1
1023.0,5138110096,29.205,4.147,156.3
1023.0,5137721680,3.187,14.705,59.9
1023.0,5136043984,35.254,36.727,68.7
1023.0,5138269200,28.05,18.409,19.9
1023.0,5137530128,2.885,19.448,123.9
1023.0,5137147920,21.071,35.714,76.0
1023.0,5137977296,13.591,39.577,137.2
1023.0,5138821968,24.042,2.844,95.1
1023.0,5135683536,34.357,23.51,58.3
1023.0,5138602768,22.453,18.265,65.4
1023.0,5134274512,7.255,4.762,70.2
1023.0,5134941200,28.212,22.44,71.1
1023.0,5138866320,14.669,5.105,123.4
1023.0,5138822416,17.307,36.407,91.1
1023.0,5139502224,24.145,12.022,93.2
1024.0,5127765264,25.324,15.244,41.2
1024.0,5126187856,18.528,9.228,10.7
1024.0,5125871632,23.814,10.774,121.7
1024.0,5133127632,37.263,26.246,6.3
1024.0,5134143440,17.867,20.702,13.5
1024.0,5135614352,39.811,22.001,69.9
1024.0,5134757712,20.366,13.28,88.0
1024.0,5133881296,6.852,24.958,151.9
1024.0,5133408080,16.135,25.092,62.5
1024.0,5134929872,2.579,14.606,38.8
1024.0,5134528784,13.529,17.011,75.8
1024.0,5137643792,36.006,31.739,88.7
1024.0,5126301712,14.861,31.537,55.9
1024.0,5137772496,24.14,13.156,57.4
1024.0,5134935696,25.092,25.025,75.2
1024.0,5138052176,27.159,16.216,37.4
1024.0,5137278416,16.571,1.847,88.3
1024.0,5130294480,14.974,16.171,144.1
1024.0,5138110096,29.623,5.015,155.3
1024.0,5137721680,2.598,15.455,58.9
1024.0,5136043984,35.715,35.899,67.7
1024.0,5138269200,27.13,18.102,18.9
1024.0,5137530128,2.682,18.55,122.9
1024.0,5137147920,20.2,36.118,75.0
1024.0,5137977296,13.222,38.686,136.2
1024.0,5138821968,23.832,3.612,94.1
1024.0,5135683536,34.223,24.45,57.3
1024.0,5138602768,21.892,18.997,64.4
1024.0,5134274512,7.74,5.506,69.2
1024.0,5134941200,27.603,23.155,70.1
1024.0,5138866320,15.585,4.942,122.4
1024.0,5138822416,17.013,37.273,90.1
1024.0,5139502224,23.18,11.968,92.2
1025.0,5127765264,24.456,15.178,40.2
1025.0,5126187856,17.981,8.455,9.7
1025.0,5125871632,24.007,11.694,120.7
1025.0,5133127632,37.934,26.898,5.3
1025.0,5134143440,18.425,19.91,12.5
1025.0,5135614352,39.344,22.81,68.9
1025.0,5134757712,21.287,13.016,87.0
1025.0,5133881296,6.39,24.11,150.9
1025.0,5133408080,15.978,25.915,61.5
1025.0,5134929872,1.768,15.081,37.8
1025.0,5134528784,13.985,16.202,74.8
1025.0,5137643792,35.845,30.812,87.7
