Time Elapsed/s,Agent Population,Food Population
151.49999999999568,44.0,38.0
151.49999999999568,44.0,39.0
151.59999999999567,44.0,38.0
151.99999999999565,44.0,38.0
151.99999999999565,44.0,39.0
152.09999999999565,44.0,38.0
152.49999999999562,44.0,38.0
152.49999999999562,44.0,39.0
152.8999999999956,44.0,38.0
153.19999999999558,44.0,37.0
153.19999999999558,45.0,37.0
154.29999999999552,45.0,36.0
154.29999999999552,46.0,36.0
154.4999999999955,46.0,35.0
154.4999999999955,47.0,35.0
154.6999999999955,47.0,35.0
154.6999999999955,47.0,36.0
155.59999999999545,47.0,35.0
155.89999999999543,47.0,34.0
156.4999999999954,47.0,34.0
156.4999999999954,47.0,35.0
156.5999999999954,47.0,34.0
156.99999999999537,47.0,33.0
157.09999999999536,47.0,32.0
157.29999999999535,47.0,31.0
157.29999999999535,48.0,31.0
158.79999999999526,48.0,30.0
158.99999999999525,48.0,29.0
158.99999999999525,49.0,29.0
159.09999999999525,49.0,28.0
159.7999999999952,49.0,28.0
159.7999999999952,49.0,29.0
160.49999999999517,49.0,29.0
160.49999999999517,49.0,30.0
160.79999999999515,49.0,30.0
160.79999999999515,49.0,31.0
160.99999999999514,49.0,30.0
161.29999999999512,49.0,30.0
161.29999999999512,49.0,31.0
161.39999999999512,49.0,30.0
161.6999999999951,49.0,29.0
161.8999999999951,49.0,29.0
161.8999999999951,49.0,30.0
162.19999999999507,49.0,29.0
162.19999999999507,50.0,29.0
162.59999999999505,50.0,28.0
162.69999999999504,50.0,28.0
162.69999999999504,50.0,29.0
162.79999999999504,50.0,28.0
163.399999999995,50.0,27.0
164.29999999999495,50.0,27.0
164.29999999999495,50.0,28.0
164.69999999999493,50.0,27.0
164.89999999999492,50.0,26.0
165.1999999999949,50.0,25.0
165.1999999999949,51.0,25.0
165.89999999999486,51.0,24.0
166.09999999999485,51.0,23.0
166.09999999999485,52.0,23.0
166.19999999999484,52.0,22.0
166.39999999999483,52.0,21.0
167.89999999999475,52.0,21.0
167.89999999999475,52.0,22.0
168.29999999999472,52.0,22.0
168.29999999999472,52.0,23.0
168.8999999999947,52.0,22.0
169.69999999999465,52.0,21.0
170.19999999999462,52.0,20.0
170.19999999999462,53.0,20.0
170.79999999999458,53.0,19.0
170.79999999999458,54.0,19.0
171.29999999999455,54.0,18.0
171.29999999999455,55.0,18.0
171.39999999999455,55.0,17.0
171.39999999999455,56.0,17.0
171.59999999999454,56.0,17.0
171.59999999999454,56.0,18.0
173.09999999999445,56.0,17.0
173.8999999999944,56.0,17.0
173.8999999999944,56.0,18.0
173.9999999999944,56.0,18.0
173.9999999999944,56.0,19.0
175.7999999999943,56.0,18.0
175.9999999999943,56.0,17.0
175.9999999999943,57.0,17.0
176.19999999999428,57.0,16.0
176.39999999999426,57.0,16.0
176.39999999999426,57.0,17.0
176.49999999999426,57.0,16.0
176.49999999999426,58.0,16.0
177.2999999999942,58.0,16.0
177.2999999999942,58.0,17.0
177.79999999999418,58.0,17.0
177.79999999999418,58.0,18.0
178.29999999999416,58.0,18.0
178.29999999999416,58.0,19.0
178.89999999999412,58.0,18.0
179.2999999999941,58.0,17.0
180.39999999999404,58.0,16.0
180.39999999999404,59.0,16.0
180.899999999994,59.0,15.0
183.69999999999385,59.0,14.0
183.69999999999385,59.0,13.0
183.69999999999385,60.0,13.0
185.49999999999375,60.0,13.0
185.49999999999375,60.0,14.0
186.2999999999937,60.0,13.0
186.2999999999937,61.0,13.0
186.3999999999937,61.0,13.0
186.3999999999937,61.0,14.0
186.69999999999368,61.0,13.0
186.89999999999367,61.0,13.0
186.89999999999367,61.0,14.0
187.79999999999362,61.0,13.0
187.79999999999362,62.0,13.0
188.69999999999357,62.0,12.0
189.7999999999935,62.0,11.0
190.89999999999344,62.0,10.0
192.29999999999336,62.0,10.0
192.29999999999336,62.0,11.0
192.49999999999335,62.0,10.0
193.69999999999328,62.0,10.0
193.69999999999328,62.0,11.0
193.99999999999326,62.0,11.0
193.99999999999326,62.0,12.0
194.19999999999325,62.0,12.0
194.19999999999325,62.0,13.0
194.69999999999322,62.0,12.0
197.29999999999308,62.0,12.0
197.29999999999308,62.0,13.0
197.69999999999305,62.0,12.0
197.69999999999305,62.0,12.0
197.69999999999305,62.0,13.0
198.19999999999303,62.0,12.0
198.19999999999303,62.0,12.0
198.19999999999303,62.0,13.0
198.99999999999298,62.0,12.0
199.49999999999295,62.0,11.0
199.49999999999295,62.0,11.0
199.49999999999295,62.0,12.0
